timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5
0.288 0.04147200000000001 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.28800000000000003 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 299.5542618648326 -100.01644464094551 480.9 -1.228521633677521 1.1786003959923594 -1.1786003959923597 -94.67052842678056 -3.9284286163981794 85.00320000000002 0.011940512511848583 -0.2877523660388467 1.7634913907721887e-17 
0.296 0.04380799999999999 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.296 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 299.78708274916875 -99.3164136321033 480.9 -1.229593027236055 1.1768733559363898 -1.17687335593639 -97.29056813689292 -4.264833830361407 87.36439999999999 0.012963020760976936 -0.29571601257414265 1.8124772627380827e-17 
0.304 0.046208 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.304 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 300.0245785266769 -98.59663929308057 480.9 -1.230691895468271 1.1750986192630084 -1.1750986192630086 -99.90924295284678 -4.6198948677472 89.72559999999999 0.014042233640569012 -0.303675510494975 1.8614631347039768e-17 
0.312 0.048672 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.312 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 300.26660963151534 -97.85708017509612 480.9 -1.2318180869546018 1.1732761560258933 -1.1732761560258935 -102.52643931359417 -4.994111099674857 92.08680000000001 0.015179668995972229 -0.3116305146309853 1.910449006669871e-17 
0.32 0.0512 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.32 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 300.51303259769185 -97.09769430289576 480.9 -1.2329714463554022 1.1714059355986934 -1.1714059355986937 -105.14203754070981 -5.3879812349309795 94.448 0.016376842659364697 -0.31958066121796297 1.959434878635765e-17 
0.328 0.053792000000000006 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.328 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 300.76370004708065 -96.31843922110498 480.9 -1.2341518144199064 1.1694879266840952 -1.1694879266840954 -107.75591168050471 -5.802003266396133 96.80920000000002 0.017635268286918353 -0.3275255674179474 2.0084207506016594e-17 
0.336 0.056448000000000005 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.336 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 301.0184606774018 -95.51927204186333 480.9 -1.2353590279953721 1.1675220973230866 -1.1675220973230869 -110.36792934655168 -6.2366744146682604 99.1704 0.01895645718744154 -0.3354648308405826 2.0574066225675535e-17 
0.344 0.05916800000000001 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.34400000000000003 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 301.2771592501865 -94.7001494937454 480.9 -1.2365929200364143 1.1655084149044206 -1.1655084149044208 -112.97795156265605 -6.692491068813395 101.5316 0.020341918142289972 -0.34339802906582384 2.1063924945334478e-17 
0.352 0.06195199999999999 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.352 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 301.5396365787498 -93.86102797197294 480.9 -1.2378533196145127 1.163446846174269 -1.1634468461742693 -115.58583260630478 -7.169948724174478 103.89279999999998 0.021793157216335818 -0.3513247191680996 2.1553783664993415e-17 
0.36 0.0648 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.36 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 301.8057295161929 -93.00186358992268 480.9 -1.2391400519277098 1.1613373572460712 -1.1613373572460715 -118.19141985263049 -7.6695419171695445 106.25399999999999 0.02331167755978587 -0.359244437242038 2.2043642384652358e-17 
0.368 0.067712 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.368 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 302.0752709434597 -92.12261223193445 480.9 -1.240452938310473 1.159179913610567 -1.1591799136105674 -120.79455361892735 -8.19176415701072 108.61519999999997 0.02489897920064051 -0.3671566979298704 2.2533501104311298e-17 
0.376 0.070688 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.376 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 302.3480897574701 -91.22322960742385 480.9 -1.2417917962437328 1.1569744801460164 -1.156974480146017 -123.39506700975832 -8.737107854276083 110.9764 0.026556558827586896 -0.3750609939506332 2.3023359823970242e-17 
0.384 0.073728 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.384 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 302.62401085935505 -90.30367130630366 480.9 -1.2431564393650893 1.1547210211286019 -1.154721021128602 -125.99278576269498 -9.306064246266645 113.3376 0.02828590956312052 -0.38295679563129176 2.3513218543629182e-17 
0.392 0.07683200000000001 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.392 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 302.902855142819 -89.36389285571877 480.9 -1.244546677479181 1.1524195002430102 -1.1524195002430104 -128.5875280947325 -9.899123319081324 115.69879999999999 0.030088520726690972 -0.3908435504399164 2.4003077263288125e-17 
0.4 0.08000000000000002 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.4 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 303.1844394826546 -88.40384977809795 480.9 -1.245962316568212 1.1500698805931906 -1.1500698805931908 -131.17910454942472 -10.516773726343123 118.05999999999997 0.031965877587669084 -0.39872068252104775 2.4492935982947065e-17 
0.408 0.08323200000000001 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.40800000000000003 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 303.4685767234366 -87.42349765052661 480.9 -1.247403158802641 1.1476721247132875 -1.1476721247132877 -133.7673178447861 -11.159502704510334 120.4212 0.033919461107934167 -0.4065875922333924 2.498279470260601e-17 
